emp_no,first_name,last_name,salary,title,dept_name
261650,Bernardo,Matteis,40000,Engineer,Development
261651,Angus,Anguita,77905,Engineer,Production
261661,Salvador,Mattern,63422,Senior Engineer,Production
261671,Jiann,Birdsall,40000,Assistant Engineer,Quality Management
261673,Fatemeh,Birta,51116,Engineer,Production
261686,Kenton,Perin,40000,Senior Engineer,Development
261692,Koldo,Chorvat,41262,Engineer,Development
261693,Lobel,Chinen,45708,Technique Leader,Production
261695,Giri,Acton,57189,Senior Engineer,Development
261698,Domenico,Veevers,40000,Senior Engineer,Development
261700,Mamdouh,Gronowski,40000,Assistant Engineer,Development
261702,Goa,Kaltofen,40000,Senior Engineer,Development
261704,Arunas,Brender,40000,Technique Leader,Quality Management
261716,Youpyo,Szemeredi,71201,Senior Staff,Sales
261717,Kazuyasu,Koshiba,49729,Senior Staff,Sales
261729,Oldrich,Mawatari,40000,Senior Engineer,Development
261732,Bogdan,Pfau,46948,Senior Staff,Finance
261735,Shahaf,Brlek,42525,Senior Staff,Customer Service
261738,Radhia,Velardi,60861,Engineer,Production
261746,Hinrich,Cangellaris,45248,Senior Engineer,Customer Service
261750,Anyuan,Codenie,43801,Senior Engineer,Production
261754,Tzvetan,Bala,47396,Senior Engineer,Development
261760,Khedija,Matzen,40000,Engineer,Production
261764,Kenton,Viele,40000,Senior Engineer,Development
261772,Weiyi,Esteva,49257,Staff,Customer Service
261773,Sanjiv,Stifter,50393,Senior Staff,Sales
261775,Weiru,Tchuente,63850,Senior Staff,Finance
261779,Yahiko,Dichev,48566,Senior Engineer,Quality Management
261782,Eran,Borovoy,93708,Senior Staff,Sales
261784,Amstein,Vrecion,56000,Senior Engineer,Quality Management
261786,Pantung,Fontet,48557,Senior Staff,Customer Service
261796,Christfried,Birnbaum,40000,Senior Engineer,Production
261798,Erez,Provine,40000,Engineer,Development
261801,Van,Kinley,46750,Senior Staff,Sales
261803,Hugh,Kowalchuk,57206,Senior Engineer,Production
261805,Akeel,Veeraraghavan,40000,Senior Engineer,Production
261806,Keiichiro,Anguita,40000,Senior Engineer,Production
261811,Kensei,Middleton,40000,Senior Staff,Research
261815,Makato,Zaumen,40000,Senior Engineer,Development
261817,Guadalupe,Kowalchuk,59467,Engineer,Development
261819,Vishv,Erie,41862,Senior Engineer,Development
261823,Jagoda,Nishimukai,40000,Assistant Engineer,Production
261824,Muneo,Hebden,98560,Senior Staff,Sales
261826,Martins,Ulupinar,40000,Engineer,Research
261833,Doowon,Miyakawa,44283,Staff,Customer Service
261839,Magy,Aloisi,41895,Senior Staff,Sales
261845,Maria,Schmittgen,40000,Senior Staff,Development
261846,Phuoc,Farris,52263,Senior Engineer,Development
261849,Alselm,Makinen,40000,Senior Engineer,Development
261852,Vesna,Orsini,48340,Senior Staff,Research
261853,Cedric,Gerlach,40000,Senior Staff,Production
261856,Domenico,Gente,69634,Staff,Sales
261861,Erez,Denis,40000,Senior Engineer,Quality Management
261862,Demin,Penn,73235,Senior Engineer,Development
261866,Michaela,Juneja,40000,Senior Engineer,Development
261874,Elrique,Mandelberg,40000,Senior Staff,Sales
261876,Kazuhiko,Lieberherr,40000,Staff,Customer Service
261883,Froduald,Versino,53780,Senior Engineer,Production
261888,Gunilla,Hammerschmidt,50276,Engineer,Production
261894,Nechama,Versino,59071,Senior Staff,Marketing
261897,Moss,Molberg,49143,Senior Engineer,Production
261900,Zongyan,Randt,90098,Senior Engineer,Production
261901,Richara,Covnot,40000,Senior Engineer,Production
261904,Gurbir,Raczkowsky,40000,Senior Engineer,Production
261906,Vojin,Broomell,40000,Technique Leader,Development
261911,Toshiko,Kavvadias,51031,Technique Leader,Development
261912,Pranjal,Ghalwash,40000,Senior Staff,Finance
261923,Roded,Zaccaria,40000,Senior Engineer,Quality Management
261926,Narain,Zedlitz,55255,Senior Engineer,Development
261934,Anestis,Gargeya,76430,Senior Staff,Sales
261942,Mechthild,Salverda,65049,Senior Staff,Finance
261953,KayLiang,Speer,40000,Staff,Production
261957,Thodoros,Gecseg,54278,Engineer,Production
261960,Xinyu,Mahnke,49578,Senior Engineer,Development
261961,Kannan,Servieres,40000,Senior Engineer,Production
261962,Boutros,Ramaiah,40000,Senior Engineer,Development
261965,Kien,Stellhorn,69895,Staff,Sales
261978,Mahendra,Willoner,40000,Senior Engineer,Production
261987,Sanjoy,Kushner,40000,Senior Staff,Research
261993,Gretta,Bresenham,40000,Engineer,Production
261994,Dante,Bratten,46442,Engineer,Production
261996,Masali,Herbst,61865,Engineer,Development
261998,Ennio,Lunt,86125,Staff,Sales
262003,Xuejia,Werthner,62722,Senior Staff,Marketing
262008,Tetsushi,Ranft,40000,Senior Engineer,Production
262010,Eberhardt,Asmuth,44055,Engineer,Production
262011,Lijia,Bhattacharjee,91078,Senior Staff,Finance
262015,Shigeaki,Fairtlough,40000,Engineer,Development
262022,Takahiro,Sessa,40000,Staff,Customer Service
262027,Georg,Schauser,59202,Senior Engineer,Quality Management
262034,Kersti,Flanders,40000,Senior Staff,Human Resources
262035,Clyde,Streng,40000,Senior Engineer,Production
262037,Moriyoshi,Ratzlaff,40000,Senior Engineer,Development
262038,Huai,Boyle,47897,Senior Engineer,Production
262040,Hyuncheol,Awdeh,63280,Senior Staff,Finance
262041,Eckart,Valette,40000,Senior Engineer,Production
262043,Jasminko,Schrooten,62260,Senior Engineer,Production
262047,Aksel,Thibadeau,67633,Senior Engineer,Development
262051,Martien,Cummings,40000,Senior Engineer,Development
262053,Hailing,Colorni,64539,Senior Engineer,Development
262057,Dinah,Bojadziev,65644,Staff,Marketing
262059,Jiakeng,Carrera,48682,Senior Engineer,Quality Management
262076,Erez,Hennebert,40000,Staff,Research
262080,Rosine,Validov,40000,Engineer,Production
262084,Bodh,Wendorf,40000,Senior Engineer,Production
262089,Shir,Magliocco,95573,Staff,Sales
262105,Heeju,Perly,89631,Senior Staff,Marketing
262110,Fei,Camarinopoulos,51487,Senior Engineer,Production
262113,Alair,Bojadziev,48314,Engineer,Development
262116,Shunichi,Swift,46098,Senior Engineer,Production
262119,Ebru,Birjandi,40000,Senior Engineer,Production
262120,Gou,Hofting,55839,Senior Engineer,Development
262122,Stamatina,Krzyzanowski,40000,Staff,Customer Service
262126,Chanjung,Giarratana,59226,Senior Engineer,Production
262129,Moon,Schnabel,41299,Senior Engineer,Customer Service
262132,Genevieve,Lichtman,45832,Senior Engineer,Production
262139,Maya,Perri,40000,Senior Engineer,Quality Management
262141,Bartek,Kilgour,40000,Senior Engineer,Production
262149,Yakkov,Kushner,55850,Senior Staff,Finance
262150,Macha,Coney,40000,Senior Engineer,Quality Management
262160,Niranjan,Chinen,40000,Senior Engineer,Development
262162,Eberhardt,Bernardeschi,40000,Senior Engineer,Development
262168,Youjian,Pews,63842,Senior Staff,Sales
262174,Akeno,Rouquie,75297,Senior Staff,Sales
262178,Stein,Dalphin,40000,Engineer,Production
262180,Toshiko,Claffy,40000,Staff,Customer Service
262183,Make,Siepmann,59752,Senior Staff,Sales
262184,Trygve,Farrel,55886,Senior Engineer,Development
262185,Suvo,Thorensen,40000,Staff,Research
262190,Marin,Hofman,40000,Senior Staff,Customer Service
262199,Padma,Erbe,75008,Staff,Research
262203,Caolyn,Chinal,62843,Engineer,Development
262211,Mohan,Yoshimura,43966,Engineer,Development
262212,Evgueni,Clouatre,63535,Senior Engineer,Production
262214,Shawna,Pardalos,49964,Assistant Engineer,Production
262216,Ennio,Auria,76452,Senior Staff,Sales
262221,Dharmaraja,Seuren,70049,Senior Engineer,Production
262222,Reinhold,Morton,52312,Senior Engineer,Development
262242,Arvind,Redmiles,72037,Senior Staff,Sales
262243,Qunsheng,Buchter,52779,Senior Staff,Human Resources
262255,Eberhardt,Prenel,44941,Assistant Engineer,Development
262258,Candido,Roisin,48238,Technique Leader,Production
262259,Roddy,Gyimothy,42872,Technique Leader,Quality Management
262260,Ishfaq,Lund,44838,Senior Engineer,Development
262271,Martina,Maliniak,40000,Engineer,Development
262273,Yakkov,Guting,40000,Senior Staff,Finance
262282,Djelloul,Steinauer,57884,Senior Engineer,Production
262283,Holgard,Boreale,65700,Engineer,Development
262287,Gopalakrishnan,Schaaf,42123,Technique Leader,Production
262291,Rimon,Giveon,40000,Technique Leader,Development
262292,Hyuckchul,Cardazo,54794,Staff,Research
262293,Phuoc,Lodder,76734,Senior Staff,Marketing
262296,Harngdar,Rindone,49136,Senior Engineer,Development
262304,Izaskun,Schwartzburd,40000,Senior Engineer,Production
262306,Qiwen,Halloran,45619,Staff,Finance
262311,Yolla,Whittlesey,67963,Staff,Marketing
262318,Goa,Schiettecatte,40000,Senior Staff,Customer Service
262319,Mooi,Barreiro,42427,Technique Leader,Production
262323,Sugwoo,Rodiger,40000,Senior Engineer,Development
262325,Zejun,Luit,40000,Senior Engineer,Quality Management
262331,Steve,Bondorf,84937,Senior Staff,Sales
262333,Fayez,Haumacher,45360,Senior Engineer,Development
262338,Taisook,Highland,40000,Engineer,Research
262340,Zengping,Deverell,49501,Senior Staff,Sales
262348,Aksel,Frezza,53824,Senior Staff,Sales
262354,Leon,Bratsberg,52155,Senior Engineer,Development
262362,Arnd,Birge,44485,Senior Engineer,Development
262364,Shan,Koprowski,48968,Senior Engineer,Development
262368,Shir,Masamoto,79115,Senior Staff,Sales
262371,Ute,Weedman,60052,Senior Engineer,Production
262373,Sahrah,Koblitz,60678,Senior Engineer,Development
262374,Masasuke,Bodoff,65302,Senior Engineer,Quality Management
262375,Tsutomu,Masamoto,66194,Engineer,Development
262384,Angus,Msuda,52172,Senior Engineer,Production
262392,Teiji,Majewski,46924,Senior Engineer,Development
262397,Marin,Kobara,59375,Senior Engineer,Production
262399,Godehard,Otillio,50032,Engineer,Development
262414,Suzette,Tischendorf,40000,Engineer,Production
262416,Syozo,Armand,40000,Senior Staff,Human Resources
262426,Kenroku,Rosca,54553,Senior Staff,Finance
262428,Changho,Gerlach,70301,Senior Staff,Sales
262432,Chuanyi,Kopetz,63869,Senior Engineer,Customer Service
262435,Shen,Yurov,40000,Senior Engineer,Production
262436,Chandrasekaran,Caine,42764,Senior Staff,Research
262437,Sreekrishna,Barbanera,53706,Engineer,Quality Management
262443,Khun,Conta,40000,Senior Engineer,Quality Management
262451,Baoqiu,Pokrovskii,40000,Assistant Engineer,Development
262457,Stein,Collavizza,40000,Engineer,Development
262460,Piyush,Angelopoulos,60628,Senior Engineer,Production
262463,Weidon,Sherertz,54366,Senior Engineer,Development
262467,Muneo,Cincotta,63779,Staff,Sales
262469,Jacqueline,Schlumberger,73648,Staff,Sales
262478,Otilia,Pargas,59344,Senior Staff,Human Resources
262485,Tsvetan,Danecki,40000,Assistant Engineer,Development
262486,Pranas,Farrow,40000,Senior Engineer,Quality Management
262498,Navin,Sluis,40000,Senior Staff,Human Resources
262505,Shahab,Peris,47541,Senior Engineer,Production
262506,Masamitsu,Fordan,71802,Senior Staff,Sales
262511,Fatemeh,Jansen,44780,Engineer,Production
262515,Siamak,Perez,62024,Engineer,Production
262516,Kayoko,Nilsson,56925,Senior Engineer,Production
262522,Zhilian,Klerer,40000,Senior Staff,Human Resources
262524,Toshimi,Anandan,40000,Staff,Marketing
262526,Shaunak,Mateescu,40000,Senior Staff,Human Resources
262532,Constantino,Ghemri,40000,Staff,Human Resources
262538,Youssef,Luiz,47622,Senior Engineer,Production
262550,Masako,Baranowski,77233,Senior Staff,Sales
262556,Nidapan,Samarati,40000,Engineer,Production
262557,Rosalie,Barriga,54613,Senior Staff,Sales
262566,Rafols,Ladret,40000,Senior Engineer,Production
262572,Xiaobin,Srimani,81779,Senior Staff,Sales
262581,Aiichiro,Thombley,48530,Senior Staff,Finance
262585,Hein,Weisert,40000,Senior Staff,Development
262590,Masoud,Llado,83453,Senior Staff,Marketing
262591,Vivian,Ramalingam,65364,Senior Staff,Sales
262599,Maria,Mullainathan,47665,Senior Engineer,Production
262602,Masasuke,Cannata,79806,Senior Engineer,Development
262608,Aria,Pfau,40000,Senior Engineer,Production
262609,Shahid,Bael,65436,Staff,Marketing
262610,Randi,Escriba,40000,Technique Leader,Production
262611,Georgy,Nitsche,49642,Engineer,Development
262614,Gennady,Pargas,74802,Senior Staff,Sales
262617,Dipankar,Wolniewicz,40000,Technique Leader,Development
262618,Arup,Marquardt,56046,Engineer,Development
262623,Nirmal,Vrecion,67473,Senior Engineer,Production
262625,Gopalakrishnan,Streit,40000,Senior Staff,Marketing
262630,Sudharsan,Grandbois,74831,Senior Engineer,Production
262633,Nahla,Kaminger,40000,Technique Leader,Development
262634,Shakhar,Ritzmann,56165,Senior Engineer,Production
262635,Marit,Syrzycki,88266,Senior Staff,Sales
262642,Xiaoheng,Alameldin,40000,Staff,Research
262645,Martins,Ranum,43537,Staff,Sales
262648,Rance,Dusink,44104,Technique Leader,Production
262651,Jianhua,Bugrara,51520,Engineer,Development
262653,Georgi,Berztiss,79350,Engineer,Development
262663,Fumino,Riexinger,42308,Senior Staff,Sales
262666,Gina,Casley,40000,Senior Engineer,Quality Management
262671,Evgueni,Zhiwei,72500,Senior Staff,Sales
262673,Kazuhira,Wixon,40000,Engineer,Development
262677,Eishiro,Zumaque,72416,Senior Staff,Sales
262679,Sahrah,Gyimothy,62733,Senior Engineer,Development
262691,Rance,Foote,40000,Senior Staff,Finance
262696,Mart,Setlzner,70505,Technique Leader,Production
262699,Leon,Koblick,54735,Senior Engineer,Production
262700,Ishfaq,Sooriamurthi,40000,Engineer,Production
262702,Ortrun,Hoogerwoord,84049,Senior Staff,Sales
262703,Leif,Lorch,40000,Staff,Human Resources
262704,Sven,Kirkerud,65130,Engineer,Development
262709,Parto,Cmelik,62180,Senior Staff,Marketing
262711,Willard,Greenaway,51573,Senior Staff,Sales
262715,Boaz,Montresor,40000,Senior Engineer,Production
262725,Miyeon,Schiettecatte,40026,Senior Engineer,Development
262730,Odysseas,Rahimi,40000,Engineer,Quality Management
262736,Maris,Waschkowski,49779,Assistant Engineer,Development
262738,Krassimir,Tagansky,50547,Engineer,Quality Management
262743,Slavian,Prenel,40813,Senior Engineer,Development
262749,Khue,Olano,81500,Senior Staff,Sales
262750,Vishwani,Rahier,40000,Engineer,Quality Management
262754,Hidekazu,Mikschl,40000,Engineer,Development
262755,Arunachalam,Collette,44314,Senior Engineer,Development
262757,Fumiyo,Thimonier,51157,Senior Staff,Finance
262763,Kokou,Minakawa,63989,Senior Engineer,Development
262764,Mads,Poupard,40000,Senior Staff,Human Resources
262766,Hauke,Meszaros,54082,Senior Staff,Sales
262767,Sumant,Remmele,40000,Senior Staff,Human Resources
262777,Kwan,Millington,75058,Senior Staff,Sales
262785,Aleksandar,Staylopatis,55380,Senior Engineer,Development
262790,Supot,Compeau,40000,Senior Staff,Customer Service
262797,Moni,Perry,40000,Engineer,Production
262799,Herbert,Frezza,70996,Staff,Sales
262801,Aamer,Krider,40000,Senior Engineer,Development
262806,Yannik,Angelov,48837,Staff,Production
262814,Vasiliy,Coullard,40000,Senior Engineer,Development
262819,Shaz,Murtagh,72849,Engineer,Development
262842,Golgen,Massonet,41405,Senior Engineer,Development
262844,Jovan,Capobianchi,44975,Staff,Marketing
262845,Arfst,Gill,62421,Staff,Sales
262846,Arco,Dulli,45996,Senior Engineer,Development
262851,Wilmer,Picci,40000,Technique Leader,Research
262854,Moriyoshi,Coullard,59115,Senior Staff,Finance
262856,Yinghua,Jarecki,40000,Senior Engineer,Production
262857,Eckart,Bahi,51104,Senior Staff,Sales
262863,Moheb,Zschoche,40000,Senior Engineer,Development
262866,Poorav,Morrow,54603,Engineer,Development
262867,Danae,Neiman,66885,Senior Staff,Sales
262868,Arnould,Seiwald,77200,Senior Staff,Sales
262871,Susuma,Pollock,59425,Engineer,Production
262876,Gina,Heydon,45445,Staff,Finance
262879,Mostafa,Zedlitz,56954,Senior Engineer,Development
262881,Erzsebet,Kieras,40325,Senior Engineer,Development
262882,Hatsukazu,Erdi,40000,Senior Engineer,Development
262885,Stella,Parascandalo,62204,Engineer,Development
262894,Mara,Gajiwala,59148,Senior Staff,Research
262900,IEEE,Egerstedt,54674,Engineer,Production
262902,Wayne,Guting,58149,Staff,Marketing
262903,Geoff,Pettit,40000,Senior Engineer,Production
262910,Masasuke,Garnham,49904,Senior Engineer,Development
262919,Naftali,Gist,45859,Senior Staff,Sales
262920,Arunas,Bednarek,50476,Senior Engineer,Development
262923,Utz,Kakkad,40000,Senior Staff,Research
262929,Kazuhide,Hasenauer,49723,Senior Engineer,Development
262934,Breannda,Gini,40000,Senior Engineer,Development
262940,Rildo,Sadowsky,40000,Engineer,Development
262949,Tamiya,Cyre,43101,Senior Engineer,Production
262953,Maha,Feldmann,58092,Senior Engineer,Quality Management
262955,Shigehiro,Wixon,40000,Senior Staff,Customer Service
262965,Arvin,Jayawardene,41677,Senior Engineer,Production
262975,Suvo,Lanphier,52832,Senior Engineer,Production
262980,Chenyi,Erdi,40000,Engineer,Development
262983,Siamak,Klyachko,40000,Senior Staff,Human Resources
262992,Sakthirel,Speek,52718,Senior Engineer,Production
262993,Guttorm,Danley,40000,Senior Staff,Customer Service
262995,Duro,Vural,40000,Senior Engineer,Development
263000,Mayuko,Bale,48050,Senior Staff,Sales
263001,Gennady,Versino,40000,Senior Engineer,Production
263002,Ramzi,Bernatsky,52819,Senior Staff,Sales
263003,Kshitij,Range,42426,Engineer,Production
263010,Neelam,Ibel,46756,Engineer,Development
263023,Peer,Binding,80438,Senior Staff,Sales
263024,Shahar,Mikschl,47478,Senior Engineer,Quality Management
263025,Idoia,Ginneken,77660,Senior Staff,Sales
263028,Kazuhiko,Homond,85715,Senior Engineer,Development
263030,Akeel,Yoshizawa,48537,Staff,Finance
263036,Along,Morrin,70389,Senior Staff,Sales
263038,Sanjeeva,Kavanagh,49530,Senior Engineer,Production
263039,Susuma,Egerstedt,40000,Senior Engineer,Production
263052,Sachem,Schlegelmilch,40000,Staff,Customer Service
263056,Kasidit,Vanwelkenhuysen,44195,Senior Staff,Research
263057,Shigenori,Yeung,40000,Senior Staff,Research
263061,Xiaobin,Jenevein,65580,Senior Staff,Sales
263062,Berto,Piancastelli,55805,Senior Engineer,Development
263068,Satoru,Unno,72830,Senior Engineer,Production
263070,Subhrajyoti,Raney,40000,Engineer,Development
263071,Hideo,Constantine,50030,Senior Staff,Sales
263074,Masadi,Schapire,40000,Senior Engineer,Quality Management
263080,Macha,Melichar,40000,Engineer,Development
263082,Bluma,Roisin,52476,Senior Staff,Production
263084,Subhrajyoti,Ranai,61053,Engineer,Development
263088,Xianlong,Undy,41440,Senior Staff,Human Resources
263104,Sivanarayana,Casperson,61209,Staff,Marketing
263105,Geoffrey,Albarhamtoshy,40000,Senior Engineer,Development
263107,Vitaly,Ventosa,40000,Senior Staff,Human Resources
263109,King,Turnbull,40521,Senior Engineer,Development
263111,Arup,Avouris,48157,Senior Engineer,Development
263112,Zhiwei,Angelopoulos,64086,Senior Engineer,Production
263116,Baziley,Jullig,46314,Technique Leader,Development
263122,Hyuckchul,Ranai,62522,Engineer,Development
263124,Chinya,Bellmore,71558,Senior Staff,Marketing
263126,Berry,Hinsberger,41022,Senior Staff,Sales
263130,Haldun,Grandbois,40000,Senior Engineer,Production
263132,Kiyokazu,Valiente,40000,Engineer,Production
263133,Macha,Harbusch,47362,Senior Engineer,Production
263140,Abdulla,Iisaku,76277,Senior Staff,Sales
263141,Niclas,Stavenow,40000,Senior Staff,Human Resources
263142,Masaki,Linares,72840,Senior Staff,Sales
263143,Berhard,Baca,51619,Engineer,Production
263147,Fumiya,Broomell,50029,Senior Engineer,Production
263148,Sasan,Streng,59288,Senior Staff,Sales
263149,Chuanyi,Dichev,64585,Senior Staff,Sales
263150,Chaosheng,Uehara,40000,Senior Engineer,Development
263166,Iara,Salinas,55954,Engineer,Production
263167,Petter,Penn,57519,Senior Staff,Human Resources
263169,Kamakshi,Schaad,54641,Senior Staff,Marketing
263174,Shen,Wielonsky,54976,Engineer,Production
263182,Yongmin,Garnham,40000,Senior Engineer,Development
263183,Giri,Awdeh,40000,Senior Staff,Human Resources
263191,Aiichiro,Walston,40000,Engineer,Development
263194,Ranan,Gini,40000,Senior Engineer,Production
263195,Harjit,Rabehasaina,73182,Senior Engineer,Development
263198,Sampalli,Genther,66043,Senior Staff,Finance
263199,Lene,Quittner,47557,Engineer,Production
263200,Eran,Rusmann,40000,Engineer,Quality Management
263202,Adhemar,Lyonns,40000,Senior Staff,Customer Service
263205,Zhaofang,Goodrum,40257,Engineer,Development
263209,Howell,Schieder,40000,Senior Engineer,Development
263210,Atreyi,Hoppenstand,55735,Engineer,Production
263219,Hisao,Pokrovskii,54033,Senior Engineer,Development
263224,Sivanarayana,Flanders,50697,Staff,Sales
263233,Maria,Fontan,73595,Senior Engineer,Customer Service
263234,Xiaocheng,Rassart,40000,Senior Staff,Sales
263235,Elgin,Doering,41399,Senior Engineer,Development
263243,Amstein,Giveon,93759,Senior Staff,Marketing
263244,Moti,Kaiserswerth,43734,Engineer,Production
263248,Jeong,Fiebach,70698,Technique Leader,Development
263250,Armond,Heiserman,56629,Senior Staff,Marketing
263270,Bedir,Sullins,40000,Senior Engineer,Production
263272,Bokyung,Farrow,40000,Technique Leader,Development
263274,Amalendu,Engberts,40000,Senior Engineer,Development
263282,Siddarth,Kranzdorf,65616,Senior Staff,Marketing
263287,Jessie,Cherinka,40000,Engineer,Production
263293,Leaf,Unni,40000,Senior Engineer,Development
263304,Siddarth,Beausoleil,44020,Engineer,Development
263305,Arie,Luit,40000,Senior Engineer,Development
263306,Mong,Kuhnemann,40000,Senior Staff,Marketing
263310,Ebru,Avouris,40000,Senior Engineer,Development
263312,Chinhyun,Krider,88466,Senior Staff,Sales
263313,Mitsuyuki,Perko,68173,Senior Engineer,Production
263318,Kazuhisa,Muhling,58099,Technique Leader,Production
263320,Weiye,Oberman,63681,Senior Staff,Sales
263332,Vitaly,Gelosh,60302,Staff,Sales
263335,Leah,Rullman,42865,Senior Engineer,Quality Management
263349,Lucien,Naumovich,64768,Technique Leader,Production
263354,Emdad,Caine,65045,Staff,Sales
263355,Janche,Barvinok,40000,Senior Engineer,Development
263358,Ranga,Melter,40000,Assistant Engineer,Production
263360,Sanjeeva,Butterworth,62646,Senior Staff,Research
263366,Ewing,Bolotov,64261,Senior Engineer,Development
263374,Arnould,Farrar,40000,Technique Leader,Development
263376,Debaprosad,Rosin,40000,Senior Staff,Research
263380,Haldon,Samarati,80829,Senior Staff,Marketing
263383,Mingsen,Takkinen,73912,Senior Staff,Sales
263392,Guadalupe,Panangaden,40000,Senior Staff,Customer Service
263398,Rutger,Gente,43104,Staff,Human Resources
263399,Mariangiola,Gils,61789,Staff,Customer Service
263400,Mads,Solovay,41138,Technique Leader,Quality Management
263410,Vitaly,Fraisse,68496,Staff,Sales
263411,Iara,Eiter,50580,Senior Engineer,Quality Management
263414,Amalendu,Debuse,58753,Senior Staff,Marketing
263429,Claudi,Kropf,45109,Senior Staff,Human Resources
263440,Selwyn,Haumacher,40000,Senior Staff,Research
263444,Alexius,Rissland,41757,Technique Leader,Development
263448,Gopalakrishnan,Brodal,40000,Senior Engineer,Production
263454,Oddvar,Nergos,81032,Senior Staff,Marketing
263456,Shichao,Nourani,40000,Engineer,Production
263461,Vugranam,Munro,40000,Engineer,Production
263462,Theron,Jarecki,40000,Senior Staff,Human Resources
263466,Baruch,Lubachevsky,70804,Senior Staff,Sales
263468,Mayuri,Conti,42461,Senior Engineer,Customer Service
263471,Candida,Fiebach,56274,Senior Engineer,Production
263473,Taisook,Decleir,58766,Senior Engineer,Production
263474,Baocai,Vrecion,50248,Senior Engineer,Development
263480,Ortrud,Boreale,60374,Senior Staff,Sales
263494,Arco,Ghemri,40000,Senior Engineer,Quality Management
263500,Sachio,Gyorkos,40000,Senior Staff,Customer Service
263508,Shirish,Neiman,40000,Senior Engineer,Development
263510,Deniz,Bolotov,43008,Engineer,Development
263514,Mayuko,Lorie,40000,Senior Engineer,Quality Management
263515,Ramya,Cyne,40000,Staff,Marketing
263516,Youssef,Berendt,46623,Senior Engineer,Quality Management
263517,Remko,Strandh,59277,Staff,Sales
263522,Sham,Irland,40000,Senior Staff,Customer Service
263525,Reinhard,Baek,72233,Senior Staff,Sales
263527,Guenter,Tyugu,40541,Senior Staff,Research
263540,Dharmaraja,Cummings,40000,Senior Engineer,Quality Management
263544,Kazuyasu,Baez,40000,Senior Engineer,Development
263547,Masadi,Kaminger,40000,Senior Engineer,Research
263551,KayLiang,Uhrik,70930,Senior Staff,Sales
263552,Fan,Akazan,66070,Staff,Sales
263560,Mabry,Harllee,88858,Senior Staff,Sales
263569,Barun,Gips,43364,Senior Staff,Sales
263573,Visit,Anguita,59935,Engineer,Development
263574,Teunis,Erie,68090,Staff,Finance
263577,Ulf,Cullers,46240,Senior Staff,Customer Service
263582,Froduald,Ruther,40000,Senior Engineer,Production
263583,Fun,Speel,40000,Senior Engineer,Production
263587,Suzette,Heydon,40000,Technique Leader,Development
263590,Jinpo,Erev,45476,Senior Engineer,Development
263591,Parviz,Restivo,40000,Senior Staff,Customer Service
263597,Achilleas,Pettis,56079,Assistant Engineer,Development
263599,Fen,VanScheik,46170,Senior Staff,Sales
263624,Adin,Fiebach,43724,Senior Engineer,Research
263630,Ute,Terekhov,40000,Senior Staff,Customer Service
263633,Morris,Bisiani,66870,Senior Engineer,Development
263634,Odinaldo,Pulkowski,69265,Senior Staff,Sales
263637,Maja,Stamatiou,45971,Engineer,Development
263640,Gina,Alpin,48151,Senior Engineer,Production
263646,Nathalie,Remmele,40000,Senior Engineer,Production
263647,Weidon,Hellwagner,40000,Senior Engineer,Development
263651,Geoffry,Rassart,40000,Senior Staff,Customer Service
263655,Florina,Stifter,40000,Senior Staff,Finance
263656,Mohua,Zultner,58033,Staff,Finance
263659,Aram,Chiola,40000,Senior Engineer,Quality Management
263661,Luisa,Kaelbling,40000,Senior Engineer,Quality Management
263665,Sashi,Ritzmann,40000,Senior Engineer,Quality Management
263666,Licheng,Menyhert,51104,Engineer,Development
263679,Selwyn,Porenta,40000,Senior Engineer,Development
263684,Kensyu,Penttonen,40000,Senior Staff,Research
263690,Janalee,Gubsky,68690,Staff,Sales
263691,Masaru,Collavizza,40000,Senior Engineer,Quality Management
263710,Tonia,Papastamatiou,40000,Senior Engineer,Development
263713,Abdulla,Bashian,59364,Senior Engineer,Development
263714,Yagil,Kleiser,69107,Senior Staff,Sales
263717,Harjit,Flasterstein,74787,Senior Staff,Customer Service
263719,Miquel,Usdin,40000,Staff,Human Resources
263722,Shakhar,Pellegrinelli,40000,Senior Engineer,Production
263725,Serap,Tramer,41095,Senior Engineer,Production
263727,Amabile,Marrevee,40098,Senior Engineer,Development
263730,Huai,Frezza,40000,Senior Engineer,Production
263733,Tokuyasu,Daescu,63717,Staff,Finance
263735,Magdalena,Siksek,57663,Senior Staff,Sales
263738,Kazunori,Bressoud,44998,Senior Engineer,Production
263740,Feipei,Kalefeld,40288,Technique Leader,Development
263750,Xiadong,Zuberek,40000,Senior Staff,Research
263757,Souichi,Giaccio,80564,Technique Leader,Production
263760,Yoshinari,Irland,64161,Senior Staff,Sales
263764,Marl,Genin,58743,Engineer,Development
263766,Raimond,Kilgour,57417,Senior Engineer,Production
263767,Aleksander,Hedayat,40000,Senior Engineer,Development
263769,Mang,Ramsay,49326,Staff,Development
263777,Janche,Oppitz,40000,Senior Staff,Development
263788,Waiman,Busillo,55922,Staff,Sales
263790,Hauke,Christ,48624,Senior Engineer,Development
263792,Brigham,Merel,40000,Senior Engineer,Production
263804,Takanari,Ellozy,40000,Senior Engineer,Production
263806,Marsal,Wielonsky,51670,Senior Engineer,Quality Management
263808,Hisao,Petereit,51905,Engineer,Production
263822,Seongbin,Ananiadou,42793,Senior Engineer,Research
